"年別","月份","國家名稱","1-12歲","13-19歲","20-29歲","30-39歲","40-49歲","50-59歲","60歲以上","小計"
"Year","Month","Countries","1-12Years","13-19Years","20-29Years","30-39Years","40-49Years","50-59Years","60Years and Over","Subtotals"
"99","3","韓國(Korea)","901","458","6941","8892","4844","3602","2222","27860"
"99","3","北韓(Democratic People's Republic of Korea)","0","0","0","0","0","0","0","0"
"99","3","香港(Hong Kong)","4698","1164","20504","49686","45512","37137","19221","177922"
"99","3","中國大陸(Mainland China)","5346","780","10305","35950","48431","47546","30434","178792"
"99","3","澳門(Macao)","1297","293","5920","14532","15883","14687","8189","60801"
"99","3","蒙古(Mongolia)","0","0","0","0","0","0","0","0"
"99","3","越南(Vietnam)","2011","57","2401","5268","5541","6580","4582","26440"
"99","3","泰國(Thailand)","818","245","6095","7766","5186","4793","3174","28077"
"99","3","馬來西亞(Malaysia)","433","128","2336","3623","2820","3163","2780","15283"
"99","3","新加坡(Singapore)","383","405","1732","3595","2946","2213","1934","13208"
"99","3","菲律賓(Philippines)","301","151","1699","2601","1719","1478","856","8805"
"99","3","汶萊(Brunei)","0","0","0","0","0","0","0","0"
"99","3","印尼(Indonesia)","552","133","3474","4878","2572","2105","1166","14880"
"99","3","柬埔寨(Cambodia)","103","18","564","1093","989","1551","1024","5342"
"99","3","寮國(Laos)","0","0","0","0","0","0","0","0"
"99","3","帝汶(Timor)","0","0","0","0","0","0","0","0"
"99","3","緬甸(Myanmar)","50","3","77","228","337","437","332","1464"
"99","3","索羅門群島(Solomon Islands)","0","0","0","0","0","0","0","0"
"99","3","吐瓦魯(Tuvalu)","0","0","0","0","0","0","0","0"
"99","3","印度(India)","2","0","29","129","101","90","45","396"
"99","3","巴基斯坦(Pakistan)","0","0","0","0","0","0","0","0"
"99","3","斯里蘭卡(Sri Lanka)","0","0","0","0","0","0","0","0"
"99","3","孟加拉(Bangladesh)","0","0","0","0","0","0","0","0"
"99","3","尼泊爾(Nepal)","0","0","0","0","0","0","0","0"
"99","3","不丹(Bhutan )","24","4","48","125","90","101","113","505"
"99","3","馬爾地夫(Maldives)","0","0","0","0","0","0","0","0"
"99","3","塞席爾(Seychelles)","0","0","0","0","0","0","0","0"
"99","3","吉里巴斯(Kiribati)","0","0","0","0","0","0","0","0"
"99","3","伊朗(Iran)","1","3","14","35","61","88","68","270"
"99","3","伊拉克(Iraq)","0","0","0","0","0","0","0","0"
"99","3","巴林(Bahrain)","0","0","0","0","0","0","0","0"
"99","3","南葉門(South Yemen)","0","0","0","0","0","0","0","0"
"99","3","沙烏地阿拉伯(Saudi Arabia)","0","0","0","0","0","0","0","0"
"99","3","科威特(Kuwait)","0","0","0","0","0","0","0","0"
"99","3","卡達(Qatar)","0","0","0","0","0","0","0","0"
"99","3","阿曼(Oman)","0","0","0","0","0","0","0","0"
"99","3","以色列(Israel)","0","0","0","0","0","0","0","0"
"99","3","約旦(Jordan)","0","0","0","0","0","0","0","0"
"99","3","敘利亞(Syria)","0","0","0","0","0","0","0","0"
"99","3","黎巴嫩(Lebanon)","0","0","0","0","0","0","0","0"
"99","3","阿拉伯聯合大公國(United Arab Emirates)","0","0","0","0","0","1","0","1"
"99","3","葉門(Yemen)","0","0","0","0","0","0","0","0"
"99","3","土耳其(TURKEY)","0","0","0","0","0","0","0","0"
"99","3","賽普勒斯(Cyprus)","0","0","0","0","0","0","0","0"
"99","3","阿富汗(觀光)(Afghanistan)","0","0","0","0","0","0","0","0"
"99","3","埃及(Egypt)","0","0","0","0","0","0","0","0"
"99","3","摩洛哥(Morocco)","0","0","0","0","0","0","0","0"
"99","3","阿爾及利亞(Algeria)","0","0","0","0","0","0","0","0"
"99","3","突尼西亞(Tunisia)","0","0","0","0","0","0","0","0"
"99","3","利比亞(Libya
)","0","0","0","0","0","0","0","0"
"99","3","蘇丹(Sudan)","0","0","0","0","0","0","0","0"
"99","3","索馬利亞(Somalia)","0","0","0","0","0","0","0","0"
"99","3","南非(S. Africa)","0","0","0","0","0","0","0","0"
"99","3","象牙海岸(Cote D'ivoire)","0","0","0","0","0","0","0","0"
"99","3","奈及利亞(Nigeria)","0","0","0","0","0","0","0","0"
"99","3","賴比瑞亞(Liberia)","0","0","0","0","0","0","0","0"
"99","3","幾內亞(Guinea)","0","0","0","0","0","0","0","0"
"99","3","安哥拉(Angola)","0","0","0","0","0","0","0","0"
"99","3","剛果共和國(Congo)","0","0","0","0","0","0","0","0"
"99","3","中非共和國(Central African)","0","0","0","0","0","0","0","0"
"99","3","波札那(Botswana)","0","0","0","0","0","0","0","0"
"99","3","喀麥隆(Cameroon)","0","0","0","0","0","0","0","0"
"99","3","查德(Chad)","0","0","0","0","0","0","0","0"
"99","3","衣索匹亞(Ethiopia)","0","0","0","0","0","0","0","0"
"99","3","加彭(Gabon)","0","0","0","0","0","0","0","0"
"99","3","甘比亞(Gambia)","0","0","0","0","0","0","0","0"
"99","3","迦納(Ghana)","0","0","0","0","0","0","0","0"
"99","3","肯亞(Kenya)","0","0","0","0","0","0","0","0"
"99","3","賴索托(Lesotho)","0","0","0","0","0","0","0","0"
"99","3","馬拉加西(Madagascar)","0","0","0","0","0","0","0","0"
"99","3","模里西斯(Mauritius)","0","0","0","0","0","0","0","0"
"99","3","馬利(Mali)","0","0","0","0","0","0","0","0"
"99","3","馬拉威(Malawi)","0","0","0","0","0","0","0","0"
"99","3","莫三鼻克(Mozambique)","0","0","0","0","0","0","0","0"
"99","3","尼日(Niger)","0","0","0","0","0","0","0","0"
"99","3","盧安達(Rwanda)","0","0","0","0","0","0","0","0"
"99","3","塞內加爾(Senegal)","0","0","0","0","0","0","0","0"
"99","3","獅子山(Sierra Leone)","0","0","0","0","0","0","0","0"
"99","3","坦桑尼亞(Tanzania)","0","0","0","0","0","0","0","0"
"99","3","烏干達(Uganda)","0","0","0","0","0","0","0","0"
"99","3","尚比亞(Zambia)","0","0","0","0","0","0","0","0"
"99","3","多哥(Togolese Republic)","0","0","0","0","0","0","0","0"
"99","3","辛巴威(Zimbabwe)","0","0","0","0","0","0","0","0"
"99","3","史瓦濟蘭(Swaziland)","0","0","0","0","0","0","0","0"
"99","3","布吉納法索(Burkina Faso)","0","0","0","0","0","0","0","0"
"99","3","貝南(Benin)","0","0","0","0","0","0","0","0"
"99","3","赤道幾內亞(Equatorial Guinea)","0","0","0","0","0","0","0","0"
"99","3","維德角島(Cape Verde)","0","0","0","0","0","0","0","0"
"99","3","吉布地(Djibouti)","0","0","0","0","0","0","0","0"
"99","3","西撒哈拉(Saharaui)","0","0","0","0","0","0","0","0"
"99","3","幾內亞比索(Guinea Bissau)","0","0","0","0","0","0","0","0"
"99","3","葛摩(Comoros)","0","0","0","0","0","0","0","0"
"99","3","留尼旺(Reunion)","0","0","0","0","0","0","0","0"
"99","3","聖多美及普林西比(Sao Tome & Principe)","0","0","0","0","0","0","0","0"
"99","3","美國(United States of America)","974","608","5323","8841","6490","7988","7100","37324"
"99","3","加拿大(Canada)","214","245","496","547","868","1209","817","4396"
"99","3","百慕達(Bermuda)","0","0","0","0","0","0","0","0"
"99","3","墨西哥(Mexico)","0","0","0","0","0","0","0","0"
"99","3","巴拿馬(Panama)","0","0","1","1","0","2","1","5"
"99","3","巴貝多(Barbados)","0","0","0","0","0","0","0","0"
"99","3","巴哈馬(Bahamas)","0","0","0","0","0","0","0","0"
"99","3","古巴(Cuba)","0","0","0","0","0","0","0","0"
"99","3","哥斯達黎加(Costa Rica)","0","0","0","0","0","0","0","0"
"99","3","多明尼加(Dominican Rep.)","0","0","0","0","0","0","0","0"
"99","3","瓜地馬拉(Guatemala)","0","0","0","0","0","0","0","0"
"99","3","宏都拉斯(Honduras)","0","0","0","0","0","0","0","0"
"99","3","海地(Haiti)","0","0","0","0","0","0","0","0"
"99","3","牙買加(Jamaica)","0","0","0","0","0","0","0","0"
"99","3","尼加拉瓜(Nicaragua)","0","0","0","0","0","0","0","0"
"99","3","薩爾瓦多(El Salvador)","0","0","0","0","0","0","0","0"
"99","3","千里達及托貝哥(Trinidad)","0","0","0","0","0","0","0","0"
"99","3","聖文森(Saint Vincent)","0","0","0","0","0","0","0","0"
"99","3","貝里斯(Belize)","0","0","0","0","0","0","0","0"
"99","3","格瑞那達(Grenada)","0","0","0","0","0","0","0","0"
"99","3","聖露西亞(Saint Lucia)","0","0","0","0","0","0","0","0"
"99","3","聖克里斯多福(St. Christopher)","0","0","0","0","0","0","0","0"
"99","3","阿根廷(Argentina)","0","0","0","0","0","0","0","0"
"99","3","巴西(Brazil)","0","0","0","0","0","0","0","0"
"99","3","智利(Chile)","0","0","0","0","0","0","0","0"
"99","3","委內瑞拉(Venezuela)","0","0","0","0","0","0","0","0"
"99","3","玻利維亞(Bolivia)","0","0","0","0","0","0","0","0"
"99","3","哥倫比亞(Colombia)","0","0","0","0","0","0","0","0"
"99","3","厄瓜多爾(Ecuador)","0","0","0","0","0","0","0","0"
"99","3","巴拉圭(Paraguay)","0","0","0","0","0","0","0","0"
"99","3","秘魯(Peru)","0","0","0","0","0","0","0","0"
"99","3","烏拉圭(Uruguay)","0","0","0","0","0","0","0","0"
"99","3","蘇利南(Suriname)","0","0","0","0","0","0","0","0"
"99","3","蓋亞納(Guyana)","0","0","0","0","0","0","0","0"
"99","3","澳洲(Australia)","169","97","1123","1276","790","1214","916","5585"
"99","3","紐西蘭(New Zealand)","0","0","0","0","0","0","0","0"
"99","3","裴濟(Fiji)","0","0","0","0","0","0","0","0"
"99","3","諾魯(Nauru)","0","0","0","0","0","0","0","0"
"99","3","帛琉(Palau)","43","37","305","469","223","149","50","1276"
"99","3","東加(Tonga)","0","0","0","0","0","0","0","0"
"99","3","巴布亞新幾內亞(Papua New Guinea)","0","0","0","0","0","0","0","0"
"99","3","萬那杜(Vanuatu)","0","0","0","0","0","0","0","0"
"99","3","馬紹爾(Marshall)","0","0","0","0","0","0","0","0"
"99","3","大溪地(Tahiti)","0","0","0","0","0","0","0","0"
"99","3","密克羅尼西亞(Micronesian)","0","0","0","0","0","0","0","0"
"99","3","比利時(Belgium)","0","0","0","0","0","0","0","0"
"99","3","法國(France)","35","22","265","613","401","353","161","1850"
"99","3","德國(Germany)","51","16","387","894","582","423","191","2544"
"99","3","義大利(Italy)","4","1","157","396","174","155","75","962"
"99","3","荷蘭(Netherlands)","167","105","1664","1631","988","935","570","6060"
"99","3","英國(U.K.)","42","22","374","825","667","637","362","2929"
"99","3","西班牙(Spain)","0","0","0","0","0","0","0","0"
"99","3","瑞典(Sweden)","0","0","0","0","0","0","0","0"
"99","3","瑞士(Switzerland)","0","0","0","0","0","0","0","0"
"99","3","挪威(Norway)","0","0","0","0","0","0","0","0"
"99","3","丹麥(Denmark)","0","0","0","0","0","0","0","0"
"99","3","愛爾蘭(Ireland)","0","0","0","0","0","0","0","0"
"99","3","冰島(Iceland)","0","0","0","0","0","0","0","0"
"99","3","葡萄牙(Portugal)","0","0","0","0","0","0","0","0"
"99","3","芬蘭(Finland)","0","0","0","0","0","0","0","0"
"99","3","奧地利(Austria)","53","24","541","982","591","431","290","2912"
"99","3","南斯拉夫(Yugoslavia)","0","0","0","0","0","0","0","0"
"99","3","希臘(Greece)","0","0","0","0","0","0","0","0"
"99","3","馬爾他(Malta)","0","0","0","0","0","0","0","0"
"99","3","盧森堡(Luxembourg)","0","0","0","1","0","0","0","1"
"99","3","摩納哥(Monaco)","0","0","0","0","0","0","0","0"
"99","3","安道爾(Andorra)","0","0","0","0","0","0","0","0"
"99","3","列支敦斯登(Liechtenstein)","0","0","0","0","0","0","0","0"
"99","3","白俄羅斯(Belarus)","0","0","0","0","0","0","0","0"
"99","3","烏克蘭(Ukraine )","0","0","0","0","0","0","0","0"
"99","3","教廷(Holy See)","0","0","0","0","0","0","0","0"
"99","3","克羅埃西亞(Croatia)","0","0","0","0","0","0","0","0"
"99","3","波士尼亞(Bosnia)","0","0","0","0","0","0","0","0"
"99","3","愛沙尼亞(Estonia)","0","0","0","0","0","0","0","0"
"99","3","立陶宛(Lithuania)","0","0","0","0","0","0","0","0"
"99","3","拉脫維亞(Latvia)","0","0","0","0","0","0","0","0"
"99","3","馬其頓(Macedonia)","0","0","0","0","0","0","0","0"
"99","3","斯洛凡尼亞(Slovenia)","0","0","0","0","0","0","0","0"
"99","3","斯洛伐克(Slovakia)","0","0","0","0","0","0","0","0"
"99","3","俄羅斯(Russian Federation)","0","0","0","0","0","0","0","0"
"99","3","東德(German Democratic)","0","0","0","0","0","0","0","0"
"99","3","波蘭(Poland)","0","0","0","0","0","0","0","0"
"99","3","捷克(Czech)","0","0","0","0","0","0","0","0"
"99","3","匈牙利(Hungary)","0","0","0","0","0","0","0","0"
"99","3","阿爾巴尼亞(Albania)","0","0","0","0","0","0","0","0"
"99","3","羅馬尼亞(Romania)","1","2","47","151","101","121","83","506"
"99","3","保加利亞(Bulgaria)","0","0","0","0","0","0","0","0"
"99","3","摩爾多瓦(Moldova)","0","0","0","0","0","0","0","0"
"99","3","聖馬利諾(San Marino)","0","0","0","0","0","0","0","0"
"99","4","日本(Japan)","3911","1963","16287","27915","19242","23152","20469","112939"
"99","4","韓國(Korea)","1180","496","7792","10120","5630","4794","3395","33407"
"99","4","北韓(Democratic People's Republic of Korea)","0","0","3","7","2","1","3","16"
"99","4","香港(Hong Kong)","5368","1545","20807","51536","48870","41458","22376","191960"
"99","4","中國大陸(Mainland China)","5039","1081","10046","33905","47686","50263","35875","183895"
"99","4","澳門(Macao)","1253","353","5648","13809","15246","14707","8536","59552"
"99","4","蒙古(Mongolia)","0","0","0","0","0","0","0","0"
"99","4","越南(Vietnam)","1752","71","2321","4891","5284","6157","3801","24277"
"99","4","泰國(Thailand)","610","340","3284","5208","3263","2809","1676","17190"
"99","4","馬來西亞(Malaysia)","498","190","2497","4171","2847","2839","2008","15050"
"99","4","新加坡(Singapore)","523","402","1888","3869","3048","2282","1442","13454"
"99","4","菲律賓(Philippines)","319","137","1565","2570","1687","1405","869","8552"
"99","4","汶萊(Brunei)","0","0","0","0","0","0","0","0"
"99","4","印尼(Indonesia)","537","101","3377","5149","2405","1922","897","14388"
"99","4","柬埔寨(Cambodia)","181","23","626","1067","801","961","657","4316"
"99","4","寮國(Laos)","0","0","0","0","0","0","0","0"
"99","4","帝汶(Timor)","8","5","44","58","71","93","79","358"
"99","4","緬甸(Myanmar)","46","26","114","280","324","333","199","1322"
"99","4","索羅門群島(Solomon Islands)","0","0","0","0","0","0","0","0"
"99","4","吐瓦魯(Tuvalu)","0","0","0","0","0","0","0","0"
"99","4","印度(India)","1","5","64","193","97","115","85","560"
"99","4","巴基斯坦(Pakistan)","0","0","0","0","0","0","0","0"
"99","4","斯里蘭卡(Sri Lanka)","0","0","0","0","0","0","0","0"
"99","4","孟加拉(Bangladesh)","0","0","0","0","0","0","0","0"
"99","4","尼泊爾(Nepal)","0","0","0","0","0","0","0","0"
"99","4","不丹(Bhutan )","54","5","185","355","241","382","333","1555"
"99","4","馬爾地夫(Maldives)","0","0","0","0","0","0","0","0"
"99","4","塞席爾(Seychelles)","0","0","0","0","0","0","0","0"
"99","4","吉里巴斯(Kiribati)","0","0","0","0","0","0","0","0"
"99","4","伊朗(Iran)","9","2","57","54","33","27","18","200"
"99","4","伊拉克(Iraq)","0","0","0","0","0","0","0","0"
"99","4","巴林(Bahrain)","0","0","0","0","0","0","0","0"
"99","4","南葉門(South Yemen)","0","0","0","0","0","0","0","0"
"99","4","沙烏地阿拉伯(Saudi Arabia)","0","0","0","0","0","0","0","0"
"99","4","科威特(Kuwait)","0","0","0","0","0","0","0","0"
"99","4","卡達(Qatar)","0","0","0","0","0","0","0","0"
"99","4","阿曼(Oman)","0","0","0","0","0","0","0","0"
"99","4","以色列(Israel)","0","0","0","0","0","0","0","0"
"99","4","約旦(Jordan)","0","0","0","0","0","0","0","0"
"99","4","敘利亞(Syria)","0","0","0","0","0","0","0","0"
"99","4","黎巴嫩(Lebanon)","0","0","0","0","0","0","0","0"
"99","4","阿拉伯聯合大公國(United Arab Emirates)","0","0","0","1","1","0","0","2"
"99","4","葉門(Yemen)","0","0","0","0","0","0","0","0"
"99","4","土耳其(TURKEY)","0","0","0","0","0","0","0","0"
"99","4","賽普勒斯(Cyprus)","0","0","0","0","0","0","0","0"
"99","4","阿富汗(觀光)(Afghanistan)","3","0","23","23","7","25","20","101"
"99","4","埃及(Egypt)","0","0","0","0","0","0","0","0"
"99","4","摩洛哥(Morocco)","0","0","0","0","0","0","0","0"
"99","4","阿爾及利亞(Algeria)","0","0","0","0","0","0","0","0"
"99","4","突尼西亞(Tunisia)","0","0","0","0","0","0","0","0"
"99","4","利比亞(Libya
)","0","0","0","0","0","0","0","0"
"99","4","蘇丹(Sudan)","0","0","0","0","0","0","0","0"
"99","4","索馬利亞(Somalia)","0","0","0","0","0","0","0","0"
"99","4","南非(S. Africa)","0","0","0","0","0","0","0","0"
"99","4","象牙海岸(Cote D'ivoire)","0","0","0","0","0","0","0","0"
"99","4","奈及利亞(Nigeria)","0","0","0","0","0","0","0","0"
"99","4","賴比瑞亞(Liberia)","0","0","0","0","0","0","0","0"
"99","4","幾內亞(Guinea)","0","0","0","0","0","0","0","0"
"99","4","安哥拉(Angola)","0","0","0","0","0","0","0","0"
"99","4","剛果共和國(Congo)","0","0","0","0","0","0","0","0"
"99","4","中非共和國(Central African)","0","0","0","0","0","0","0","0"
"99","4","波札那(Botswana)","0","0","0","0","0","0","0","0"
"99","4","喀麥隆(Cameroon)","0","0","0","0","0","0","0","0"
"99","4","查德(Chad)","0","0","0","0","0","0","0","0"
"99","4","衣索匹亞(Ethiopia)","0","0","0","0","0","0","0","0"
"99","4","加彭(Gabon)","0","0","0","0","0","0","0","0"
"99","4","甘比亞(Gambia)","0","0","0","0","0","0","0","0"
"99","4","迦納(Ghana)","0","0","0","0","0","0","0","0"
"99","4","肯亞(Kenya)","0","0","0","0","0","0","0","0"
"99","4","賴索托(Lesotho)","0","0","0","0","0","0","0","0"
"99","4","馬拉加西(Madagascar)","0","0","0","0","0","0","0","0"
"99","4","模里西斯(Mauritius)","0","0","0","0","0","0","0","0"
"99","4","馬利(Mali)","0","0","0","0","0","0","0","0"
"99","4","馬拉威(Malawi)","0","0","0","0","0","0","0","0"
"99","4","莫三鼻克(Mozambique)","0","0","0","0","0","0","0","0"
"99","4","尼日(Niger)","0","0","0","0","0","0","0","0"
"99","4","盧安達(Rwanda)","0","0","0","0","0","0","0","0"
"99","4","塞內加爾(Senegal)","0","0","0","0","0","0","0","0"
"99","4","獅子山(Sierra Leone)","0","0","0","0","0","0","0","0"
"99","4","坦桑尼亞(Tanzania)","0","0","0","0","0","0","0","0"
"99","4","烏干達(Uganda)","0","0","0","0","0","0","0","0"
"99","4","尚比亞(Zambia)","0","0","0","0","0","0","0","0"
"99","4","多哥(Togolese Republic)","0","0","0","0","0","0","0","0"
"99","4","辛巴威(Zimbabwe)","0","0","0","0","0","0","0","0"
"99","4","史瓦濟蘭(Swaziland)","0","0","0","0","0","0","0","0"
"99","4","布吉納法索(Burkina Faso)","0","0","0","0","0","0","0","0"
"99","4","貝南(Benin)","0","0","0","0","0","0","0","0"
"99","4","赤道幾內亞(Equatorial Guinea)","0","0","0","0","0","0","0","0"
"99","4","維德角島(Cape Verde)","0","0","0","0","0","0","0","0"
"99","4","吉布地(Djibouti)","0","0","0","0","0","0","0","0"
"99","4","西撒哈拉(Saharaui)","0","0","0","0","0","0","0","0"
"99","4","幾內亞比索(Guinea Bissau)","0","0","0","0","0","0","0","0"
"99","4","葛摩(Comoros)","0","0","0","0","0","0","0","0"
"99","4","留尼旺(Reunion)","0","0","0","0","0","0","0","0"
"99","4","聖多美及普林西比(Sao Tome & Principe)","0","0","0","0","0","0","0","0"
"99","4","美國(United States of America)","878","476","3557","7012","5718","7263","7592","32496"
"99","4","加拿大(Canada)","202","181","546","677","924","1489","1275","5294"
"99","4","百慕達(Bermuda)","0","0","0","0","0","0","0","0"
